262;Уиллем Дарри;ж;Неизвестно;Сир;Дарри, Речные земли, Вестерос;13;False;8;46
263;Джонотор Дарри;ж;Неизвестно;Сир;Неизвестно;56;True;0;46
264;Реймен Дарри;ж;Андалы;СирЛорд Дарри;Неизвестно;32;True;1;46
265;Бернарр II Джастмен;м;Неизвестно;Король Рек и Холмов;Речные земли, Вестерос;54;False;6;47
266;Квентон Квохерис;ж;Валирийцы;Мастер над оружиемЛорд Харренхола;Драконий Камень, Узкое море, Вестерос;60;False;3;48
267;Данелла Лотстон;м;Андалы;Леди Харренхола;Харренхол, Речные земли;32;False;1;49
268;Тристан Мадд;м;Неизвестно;Лорд-командующий Ночного дозора;Старые камни, Речные земли, Вестерос;27;False;4;50
269;Лионель Стронг;м;Андалы;Лорд ХарренхолаМастер над законами;Харренхол, Речные земли, Вестерос;70;False;1;51
270;Харвин Стронг;м;Андалы;Сир;Харренхол, Речные земли, Вестерос;28;False;1;51
271;Ларис Стронг;ж;Андалы;Нет;Харренхол, Речные земли, Вестерос;14;False;1;51
272;Уолтер Уэнт;ж;Неизвестно;Лорд Харренхола;Неизвестно;29;False;8;52
273;Шелла Уэнт;ж;Андалы;Леди Харренхола;Харренхол, Речные земли, Вестерос;52;True;1;52
274;Освелл Уэнт;м;Неизвестно;Сир;Неизвестно;14;False;6;52
275;Миниса Талли;м;Андалы;Леди;Харренхол, Речные земли, Вестерос;21;True;1;34
276;Гвейн Гонт;ж;Андалы;Сир;Королевские земли, Вестерос;13;False;1;84
277;Саймон Гонт;м;Андалы;Лорд;Королевские земли, Вестерос;55;True;1;84
278;Лукас Харровей;м;Андалы;Лорды Харренхола Десница;Харренхол, Речные земли, Вестерос;55;True;1;53
279;Алис Харровей;м;Андалы;Нет;Харренхол, Речные земли, Вестерос;20;False;1;53
280;Джон Аррен;ж;Андалы;Лорд Орлиного ГнездаВерховный Лорд ДолиныХранитель ВостокаДесница короля;Орлиное Гнездо, Лунные горы, Долина Аррен, Вестерос;23;True;1;54
281;Лиза Аррен;ж;Андалы;Леди;Риверран, Речные земли, Вестерос;20;True;1;54
282;Робин Аррен;м;Андалы;Лорд Орлиного ГнездаХранитель ВостокаВерховный Лорд Долины;Орлиное Гнездо, Долина Аррен, Вестерос;13;False;1;54
283;Артис Аррен;м;Андалы;СирКороль Горы и Долины;Копьё Гиганта, Долина, Вестерос;55;True;1;54
284;Шарра Аррен;м;Андалы;Королева-регент;Неизвестно;80;False;1;54
285;Роннел Аррен;м;Андалы;Нет;Орлиное Гнездо, Долина Аррен, Вестерос;25;True;1;54
286;Джейн Аррен;м;Андалы;Леди Орлиного ГнездаХранительница ВостокаЗащитница Долины;Орлиное Гнездо;24;True;1;54
287;Джаспер Аррен;м;Андалы;Лорд Орлиного гнезда;Орлиное Гнездо, Долина Аррен, Вестерос;71;True;1;54
288;Роннел Аррен;ж;Андалы;Нет;Орлиное Гнездо, Долина Аррен, Вестерос;78;False;1;54
289;Алис Аррен;м;Андалы;Нет;Орлиное Гнездо, Долина Аррен, Вестерос;64;True;1;54
290;Вардис Иген;ж;Андалы;СирКапитан стражи;Долина Аррен;51;False;1;56
291;Морд;м;Неизвестно;Нет;Неизвестно;46;True;7;105
292;Хью;ж;Андалы;Сир;Долина Аррен, Вестерос;28;False;1;628
293;Мавис Белмор;ж;Неизвестно;Нет;Неизвестно;69;True;6;55
294;Ксандер Иген;м;Андалы;Лорд;Долина Аррен, Вестерос;65;True;1;56
295;Русалия Иген;ж;Андалы;Нет;Долина Аррен, Вестерос;65;True;1;56
296;Елена Иген;м;Андалы;Леди Рунного Камня;Долина Аррен, Вестерос;57;False;1;56
297;Браммакс Иген;м;Андалы;Нет;Долина Аррен, Вестерос;43;True;1;56
298;Вэнс Корбрей;м;Андалы;Сир;Дом Сердец, Долина Аррен, Вестерос;16;False;1;57
299;Кайл Корбрей;м;Андалы;Король Перстов;Неизвестно;28;False;1;57
300;Гвейн Корбрей;ж;Андалы;Сир;Дом Сердец, Долина Аррен, Вестерос;69;True;1;57
301;Джон Линдерли;ж;Андалы;Сир;Змеиный Лес, Долина Аррен, Вестерос;50;False;1;58
302;Джон Ройс;м;Андалы;Лорд Рунного Камня;Рунный Камень, Долина Аррен, Вестерос;60;True;1;59
303;Робар Ройс;ж;Андалы;Сир;Рунный Камень, Долина Аррен, Вестерос;49;True;1;59
304;Уэймар Ройс;м;Андалы;РазведчикСир;Рунный Камень, Долина Аррен, Вестерос;20;True;1;59
305;Кайл Ройс;ж;Андалы;Нет;Рунный Камень;42;True;1;59
306;Робар II Ройс;ж;Первые люди;Верховный король Долины, Лунных гор и ПерстовБронзовый король;Рунный Камень, Долина, Вестерос;49;True;2;59
307;Диана Ройс;м;Андалы;Леди Рунного Камня;Долина Аррен, Вестерос;80;False;1;59
308;Мейнард Ройс;ж;Андалы;Лорд Рунного Камня;Рунный Камень, Долина Аррен, Вестерос;51;True;1;59
309;Мавис Ройс;м;Андалы;Леди Рунного Камня;Суровая Песнь, Долина Аррен, Вестерос;47;False;1;59
310;Донал Ройс;м;Андалы;Сир;Рунный Камень, Долина Аррен, Вестерос;28;True;1;59
311;Присцилла Ройс;м;Андалы;Леди;Долина Аррен, Вестерос;12;False;1;59
312;Андар Ройс;ж;Андалы;Лорд Рунного Камня;Рунный Камень, Долина Аррен, Вестерос;47;True;1;59
313;Вилла Ройс;м;Андалы;Нет;Железная Дубрава, Долина Аррен, Вестерос;59;False;1;59
314;Пакстер Ройс;м;Андалы;Нет;Рунный Камень, Долина Аррен, Вестерос;46;True;1;59
315;Юния Ройс;м;Андалы;Нет;Рунный Камень, Долина Аррен, Вестерос;45;False;1;59
316;Серена Ройс;м;Андалы;Нет;Рунный Камень, Долина Аррен, Вестерос;61;True;1;59
317;Максим Ройс;м;Андалы;Нет;Рунный Камень, Долина Аррен, Вестерос;10;True;1;59
318;Уэймар Ройс;ж;Андалы;РазведчикСир;Рунный Камень, Долина Аррен, Вестерос;78;True;1;59
319;Эдвина Ройс;ж;Андалы;Нет;Рунный Камень, Долина Аррен, Вестерос;76;True;1;59
320;Донал Ройс;м;Андалы;Сир;Рунный Камень, Долина Аррен, Вестерос;29;False;1;59
321;Кэтрин Ройс;ж;Первые люди;Нет;Хорнвуд, Север, Вестерос;24;True;2;59
322;Уэйрик Ройс;м;Андалы;Нет;Рунный Камень, Долина Аррен, Вестерос;57;True;1;59
323;Мавис Ройс;м;Андалы;Леди Рунного Камня;Суровая Песнь, Долина Аррен, Вестерос;45;False;1;59
324;Пруя Ройс;ж;Андалы;Нет;Рунный Камень, Долина Аррен, Вестерос;53;False;1;59
325;Филлиппа Ройс;ж;Андалы;Нет;Рунный Камень, Долина Аррен, Вестерос;80;True;1;59
326;Данеэла Ройс;ж;Андалы;Нет;Рунный Камень, Долина Аррен, Вестерос;14;True;1;59
327;Луна Ройс;ж;Андалы;Нет;Рунный Камень, Долина Аррен, Вестерос;64;True;1;59
328;Хелливег;ж;Неизвестно;Мейстер;Неизвестно;60;False;10;653
329;Сэмвелл Стоун;ж;Неизвестно;Мастер над оружиемСир;Долина Аррен, Вестерос;17;True;5;402
330;Эддисон Толлетт;м;Андалы;Лорд-командующий Ночным дозором;Долина Аррен, Вестерос;41;True;1;60
331;Торгольд Толлетт;м;Андалы;Сир;Холмы Андалов, Эссос;27;False;1;60
332;Анья Уэйнвуд;м;Андалы;Леди Железной Дубравы;Железная Дубрава, Долина Аррен, Вестерос;40;True;4;61
333;Доннел Уэйнвуд;ж;Андалы;СирРыцарь Ворот;Железная Дубрава, Долина Аррен, Вестерос;35;False;1;61
334;Эон Хантер;ж;Андалы;Лорд Длинного Лука;Длинный Лук, Долина Аррен, Вестерос;46;True;1;62
335;Стэнти Хантер;м;Андалы;Нет;Длинный Лук, Долина Аррен, Вестерос;49;True;1;62
336;Дареон Хантер;м;Андалы;Нет;Длинный Лук, Долина Аррен, Вестерос;69;False;1;62
337;Саймон Хантер;м;Андалы;Нет;Длинный Лук, Долина Аррен, Вестерос;55;True;1;62
338;Стефус Хантер;м;Андалы;Нет;Длинный Лук, Долина Аррен, Вестерос;53;False;1;62
339;Мейнард Хантер;м;Андалы;Нет;Длинный Лук, Долина Аррен, Вестерос;80;False;1;62
340;Лионель Хантер;м;Андалы;Нет;Длинный Лук, Долина Аррен, Вестерос;79;True;1;62
341;Гилвуд Хантер;м;Андалы;Нет;Длинный Лук, Долина Аррен, Вестерос;54;False;1;62
342;Сэмвелл Хантер;ж;Андалы;Нет;Длинный Лук, Долина Аррен, Вестерос;48;False;1;62
343;Доргас Хантер;ж;Андалы;Нет;Длинный Лук, Долина Аррен, Вестерос;14;True;1;62
344;Санса Хантер;м;Андалы;Нет;Длинный Лук, Долина Аррен, Вестерос;48;True;1;62
345;Миллисент Хантер;м;Андалы;Нет;Длинный Лук, Долина Аррен, Вестерос;16;False;1;62
346;Мендон Мур;м;Неизвестно;Сир;Неизвестно;65;True;5;63
347;Герольд Ланнистер;м;Андалы;Король Скалы;Утёс Кастерли;47;False;1;67
348;Томмен II Ланнистер;м;Неизвестно;Король Скалы;Неизвестно;67;True;6;67
349;Лорен Ланнистер;м;Неизвестно;Король СкалыВерховный лорд Западных земельХранитель ЗападаЛорд Утёса Кастерли;Утёс Кастерли, Западные земли, Вестерос;50;True;2;67
350;Тиланд Ланнистер;ж;Андалы;СирМастер над кораблями;Утёс Кастерли, Западные земли, Вестерос;37;False;1;67
351;Джейсон Ланнистер;ж;Андалы;Лорд Утёса КастерлиЩит ЛанниспортаХранитель Запада;Утёс Кастерли, Западные земли, Вестерос;12;True;1;67
352;Джоханна Ланнистер;м;Андалы;Леди;Скала;80;True;1;67
353;Деймон Ланнистер;ж;Андалы;Лорд Утёса КастерлиВерховный Лорд Западных ЗемельХранитель Запада;Утёс Кастерли;45;True;1;67
354;Роанна Веббер;м;Андалы;Леди Холодного РваЛеди ОплотаЛеди Утёса Кастерли;Холодный Ров, Простор, Вестерос;28;False;1;128
355;Тайвальд Ланнистер;м;Андалы;Сир;Утёс Кастерли, Западные земли, Вестерос;49;False;1;67
356;Тион Ланнистер;ж;Андалы;Сир;Утёс Кастерли, Западные земли, Вестерос;11;True;1;67
357;Титос Ланнистер;ж;Андалы;Лорд Утёса КастерлиВерховный Лорд Западных ЗемельХранитель Запада;Утёс Кастерли, Западные земли, Вестерос;38;True;1;67
358;Джейн Ланнистер;м;Андалы;Леди;Эшмарк, Западные земли, Вестерос;65;False;1;67
359;Тайвин Ланнистер;м;Андалы;Лорд Утёса КастерлиХранитель ЗападаВерховный Лорд Западных земельСпаситель города (Королевской гавани)Десница короля;Утёс Кастерли, Западные земли, Вестерос;32;False;1;67
360;Джоанна Ланнистер;ж;Неизвестно;Леди;Неизвестно;29;False;10;67
361;Серсея Ланнистер;ж;Андалы;Королева андалов и первых людей Защитница Семи КоролевствКоролева-регентКоролева-матьКоролева Леди Утёса КастерлиХранительница Запада;Утёс Кастерли, Западные земли;55;False;1;67
362;Джейме Ланнистер;м;Андалы;СирЛорд-командующий Королевской Гвардией (ранее);Утёс Кастерли, Западные земли, Вестерос;26;False;1;67
363;Тирион Ланнистер;ж;Андалы;Десница короля Брана СтаркаЛорд Утёса КастерлиХранитель ЗападаЩит ЛанниспортаДесница королевы Дейнерис Таргариен (ранее) Исполняющий обязанности Десницы короля Джоффри Баратеона (ранее)Мастер над моне;Утёс Кастерли, Западные земли, Вестерос;60;True;1;67
364;Киван Ланнистер;м;Андалы;СирДесницаЛорд РегентЗащитник Государства;Утёс Кастерли, Западные земли;11;True;1;67
365;Лансель Ланнистер;м;Андалы;Сир (ранее);Утёс Кастерли, Западные земли. Вестерос;72;True;1;67
366;Мартин Ланнистер;м;Андалы;Нет;Неизвестно;41;False;1;67
367;Жанея Ланнистер;ж;Андалы;Нет;Неизвестно;59;False;1;67
368;Уиллем Ланнистер;ж;Андалы;Нет;Неизвестно;57;False;1;67
369;Герион Ланнистер;м;Андалы;Нет;Неизвестно;78;True;1;67
370;Дженна Ланнистер;ж;Андалы;Нет;Неизвестно;45;False;1;67
371;Тигетт Ланнистер;м;Андалы;Нет;Неизвестно;32;False;1;67
372;Дорна Ланнистер;ж;Андалы;Нет;Корнфилд, Западные земли, Вестерос;59;True;1;67
373;Тирек Ланнистер;ж;Андалы;Нет;Неизвестно;12;False;1;67
374;Стаффорд Ланнистер;ж;Андалы;Сир;Западные земли, Вестерос;69;False;1;67
375;Синда Ланнистер;м;Андалы;Нет;Западные земли, Вестерос;35;False;12;67
376;Элтон Ланнистер;ж;Андалы;Сир;Неизвестно;71;True;12;67
377;Реджинальд Ланнистер;ж;Неизвестно;Сир;Неизвестно;37;False;4;67
378;Орсон Ланнистер;м;Андалы;Нет;Утёс Кастерли, Западные земли, Вестерос;25;True;1;67
379;Арчи;ж;Андалы;Нет;Западные земли, Вестерос;31;False;2;561
380;Бернадетт;м;Неизвестно;Нет;Неизвестно;54;True;0;976
381;Джофф;ж;Андалы;Нет;Западные земли, Вестерос;14;False;13;482
382;Квиберн;м;Неизвестно;Десница королевы СерсеиМастер над шептунами (ранее)Мейстер (ранее);Неизвестно;29;True;3;761
383;Кусака;м;Неизвестно;Нет;Неизвестно;44;False;13;608
384;Воларик;м;Неизвестно;Мейстер;Неизвестно;26;False;4;193
385;Морган;ж;Неизвестно;Нет;Неизвестно;45;True;3;843
386;Реннис;ж;Неизвестно;Нет;Неизвестно;59;False;5;789
387;Родж;м;Неизвестно;Нет;Неизвестно;76;True;7;462
388;Лоример;ж;Неизвестно;Сир;Неизвестно;72;False;13;639
389;Тео;ж;Андалы;Нет;Западные земли, Вестерос;35;False;2;834
390;Уильям;м;Андалы;Нет;Западные земли, Вестерос;53;False;9;898
391;Эдди;м;Андалы;Нет;Западные земли, Вестерос;25;True;4;688
392;Джейн Вестерлинг;ж;Андалы;Королева;Скала, Западные земли, Вестерос;59;True;1;65
393;Гаррольд Вестерлинг;м;Андалы;СирЛорд-командующий Королевской гвардией;Скала, Западные земли, Вестерос;20;False;1;65
394;Десмонд Крейкхолл;м;Неизвестно;Лорд Крейкхолла;Неизвестно;28;False;7;66
395;Элис Вестерлинг;м;Андалы;Сир;Скала, Западные земли, Вестерос;49;True;1;65
396;Роланд Крейкхолл;ж;Андалы;Сир;Крейкхолл, Западные земли, Вестерос;11;True;1;66
397;Бёртон Крейкхолл;ж;Андалы;Сир;Крейкхолл, Западные земли, Вестерос;36;True;1;66
398;Деймон Марбранд;ж;Андалы;Лорд Эшмарка;Эшмарк, Западные земли, Вестерос;59;True;1;69
399;Аддам Марбранд;м;Андалы;Сир;Эшмарк, Западные земли, Вестерос;19;False;1;69
400;Джейн Ланнистер;м;Андалы;Леди;Эшмарк, Западные земли, Вестерос;46;True;1;67
401;Илин Пейн;м;Неизвестно;СирКоролевское правосудиеКапитан стражи Ланнистеров (ранее);Неизвестно;40;True;0;70
402;Подрик Пейн;ж;Андалы;Сир;Западные земли, Вестерос;34;False;1;70
403;Элдрик Сарсфилд;ж;Андалы;Сир;Сарсфилд;12;True;11;71
404;Отелл Ярвик;м;Андалы;Первый строитель;Западные земли, Вестерос;42;False;1;73
405;Престон Гринфилд;ж;Андалы;Сир;Гринфилд, Западные земли;24;True;1;74
406;Амори Лорх;м;Андалы;Сир;Западные земли, Вестерос;12;False;4;75
407;Якен Хгар;ж;Неизвестно;Нет;Лорат (по слухам)Браавос (официально);23;True;4;794
408;Харис Свифт;м;Андалы;Рыцарь Корнфилда;Корнфилд, Западные земли, Вестерос;75;False;2;76
409;Мелара Хезерспун;м;Неизвестно;Нет;Западные земли, Вестерос;47;True;6;77
410;Григор Клиган;ж;Андалы;СирКастелян Харренхола (ранее)Рыцарь замка Клиганов (ранее);Замок Клиганов, Западные земли, Вестерос;71;True;1;79
411;Сандор Клиган;м;Андалы;Нет;Замок Клиганов, Западные земли, Вестерос;56;True;0;79
412;Роджер Рейн;м;Андалы;Лорд КастамереСир;Кастамере, Западные земли, Вестерос;66;True;1;80
413;Рейнард Рейн;м;Андалы;Сир;Кастамере, Западные земли, Вестерос;21;True;1;80
414;Эллин Рейн;ж;Андалы;Нет;Кастамере, Западные земли, Вестерос;59;True;1;80
415;Алис Рейн;м;Андалы;Нет;Кастамере, Западные земли, Вестерос;44;False;1;80
416;Алин Тарбек;м;Андалы;Лорд Тарбекхолла;Тарбекхолл, Западные земли, Вестерос;68;False;1;81
417;Уолдеран Тарбек;м;Андалы;Лорд Тарбекхолла;Тарбекхолл, Западные земли, Вестерос;29;True;1;81
418;Эллин Тарбек;ж;Неизвестно;Нет;Неизвестно;73;True;10;81
419;Тион Тарбек;м;Андалы;Нет;Тарбекхолл, Западные земли, Вестерос;63;True;1;81
420;Роберт Баратеон;м;Андалы;Король Андалов и Первых ЛюдейЛорд Семи КоролевствЗащитник ГосударстваЛорд Штормового Предела (ранее)Верховный Лорд Штормовых Земель (ранее);Штормовой Предел, Штормовые земли, Вестерос;30;False;1;102
421;Джоффри Баратеон;ж;Андалы ;Король Андалов и Первых ЛюдейЛорд Семи КоролевствЗащитник Государства;Королевская Гавань, Королевские земли, Вестерос;44;False;1;102
422;Мирцелла Баратеон;ж;Андалы;Принцесса;Королевская Гавань, Королевские земли, Вестерос;16;False;1;102
423;Томмен Баратеон;м;Андалы;Король Андалов и Первых Людей;Королевская Гавань, Королевские земли, Вестерос;11;False;1;102
424;Станнис Баратеон;ж;Андалы;Король Андалов и Первых людейЛорд Драконьего КамняЛорд Штормового ПределаВерховный Лорд Штормовых земельМастер над кораблями (ранее);Штормовой Предел, Штормовые земли. Вестерос;30;True;1;102
425;Селиса Баратеон;м;Андалы;Королева;Ясноводная крепость, Простор, Вестерос;17;True;5;102
426;Сыновья Станниса Баратеона;ж;Неизвестно;Нет;Неизвестно;33;False;9;102
427;Сыновья Станниса Баратеона;м;Неизвестно;Нет;Неизвестно;80;True;9;102
428;Сыновья Станниса Баратеона;ж;Неизвестно;Нет;Неизвестно;23;True;7;102
429;Ширен Баратеон;м;Андалы;Принцесса;Драконий Камень, Королевские земли, Вестерос;10;True;13;102
430;Ренли Баратеон;ж;Андалы;Лорд Штормового ПределаМастер над законами (ранее);Штормовой Предел, Штормовые земли, Вестерос;10;True;1;102
431;Джендри Баратеон;ж;Андалы;Лорд Штормового Предела;Блошиное Дно, Королевская Гавань, Королевские земли, Вестерос;49;True;6;102
432;Барра;ж;Неизвестно;Нет;Королевская Гавань, Вестерос;20;False;6;943
433;Орис Баратеон;м;Валирийцы;ДесницаЛорд Штормового ПределаВерховный Лорд Штормовых земель;Драконий Камень, Королевские земли, Вестерос;38;True;1;102
434;Аргелла Баратеон;ж;Андалы;Леди;Штормовой Предел, Королевские земли, Вестерос;76;False;1;102
435;Аксель Баратеон;ж;Андалы;Нет;Штормовой Предел, Штормовые земли, Вестерос;49;False;1;102
436;Аланна Пенроз;м;Андалы;Нет;Пергаменты, Штормовые земли, Вестерос;80;True;1;106
437;Серак Баратеон;м;Андалы;Лорд Штормового Предела Верховный Лорд Штормовых земель;Штормовой Предел, Штормовые земли, Вестерос;51;False;1;102
438;Моника Баратеон;ж;Валирийцы;Нет;Дрифтмарк, Королевские земли, Вестерос;59;True;1;102
439;Уильям Баратеон;ж;Андалы;Верховный Лорд Штормовых земельЛорд Штормового Предела;Штормовой Предел, Штормовые земли, Вестерос;70;False;2;102
440;Мартина Баратеон;ж;Андалы;Нет;Нагорье, Простор, Вестерос;55;False;2;102
441;Уильям Баратеон;ж;Андалы;Верховный Лорд Штормовых земельЛорд Штормового Предела;Штормовой Предел, Штормовые земли, Вестерос;35;False;3;102
442;Джон Баратеон;м;Андалы;Нет;Штормовой Предел, Штормовые земли, Вестерос;67;False;1;102
443;Мартин Баратеон;м;Андалы;Нет;Штормовой Предел, Штормовые земли, Вестерос;35;False;11;102
444;Мейс Баратеон;ж;Андалы;Нет;Штормовой Предел, Штормовые земли, Вестерос;49;True;5;102
445;Орис Баратеон;ж;Валирийцы;ДесницаЛорд Штормового ПределаВерховный Лорд Штормовых земель;Драконий Камень, Королевские земли, Вестерос;53;False;1;102
446;Теодор Баратеон;ж;Андалы;Нет;Штормовой Предел, Штормовые земли, Вестерос;11;False;9;102
447;Брайт Баратеон;м;Андалы;Нет;Штормовой Предел, Штормовые земли, Вестерос;71;False;1;102
448;Томмакс Баратеон;ж;Андалы;Нет;Штормовой Предел, Штормовые земли, Вестерос;39;True;5;102
449;Лоракс Баратеон;ж;Андалы;Нет;Штормовой Предел, Штормовые земли, Вестерос;22;False;1;102
450;Брюн Баратеон;ж;Андалы;Нет;Штормовой Предел, Штормовые земли, Вестерос;36;True;4;102
451;Гуд Баратеон;м;Андалы;Нет;Штормовой Предел, Штормовые земли, Вестерос;50;False;13;102
452;Лекс Баратеон;ж;Андалы;Нет;Штормовой Предел, Штормовые земли, Вестерос;53;True;6;102
453;Винейри Баратеон;ж;Андалы;Нет;Штормовой Предел, Штормовые земли, Вестерос;39;True;11;102
454;Мириам Баратеон;м;Андалы;Нет;Штормовой Предел, Штормовые земли, Вестерос;39;False;4;102
455;Аргелла Баратеон;ж;Андалы;Леди;Штормовой Предел, Королевские земли, Вестерос;58;True;1;102
456;Реджинальд Баратеон;м;Андалы;Нет;Штормовой Предел, Штормовые земли, Вестерос;37;False;11;102
457;Стеффон Баратеон;ж;Андалы;Верховный Лорд Штормовых ЗемельЛорд Штормового Предела;Штормовой Предел, Штормовые земли, Вестерос;72;False;1;102
458;Падраик Баратеон;м;Андалы;Нет;Штормовой Предел, Штормовые земли, Вестерос;42;False;7;102
459;Флинн Баратеон;м;Андалы;Нет;Штормовой Предел, Штормовые земли, Вестерос;25;False;10;102
460;Этелида Баратеон;м;Андалы;Нет;Штормовой Предел, Королевские земли, Вестерос;60;True;1;102
461;Тереза Баратеон;м;Андалы;Леди;Штормовой Предел, Штормовые земли, Вестерос;26;True;1;102
462;Микал Баратеон;м;Андалы;Сир;Штормовой Предел, Штормовые земли, Вестерос;54;True;1;102
463;Боррос Баратеон;м;Андалы;Нет;Штормовой ПределШтормовые земли;73;True;1;102
464;Симеон Баратеон;м;Андалы;Верховный Лорд Штормовых ЗемельЛорд Штормового Предела;Штормовой Предел, Штормовые земли, Вестерос;33;False;1;102
465;Мира Баратеон;м;Андалы;Леди Штормового Предела;Неизвестно;47;False;1;102
466;Лионель Баратеон;ж;Андалы;СирВерховный Лорд Штормовых ЗемельЛорд Штормового Предела;Штормовой Предел, Штормовые земли, Вестерос;57;True;1;102
467;Ормунд Баратеон;м;Андалы;Верховный Лорд Штормовых земельЛорд Штормового ПределаДесница;Штормовой Предел, Штормовые земли, Вестерос;78;True;1;102
468;Рейль Баратеон;м;Неизвестно;Нет;Неизвестно;49;False;2;102
469;Стеффон Баратеон;м;Андалы;Верховный Лорд Штормовых ЗемельЛорд Штормового Предела;Штормовой Предел, Штормовые земли, Вестерос;16;False;1;102
470;Кассана Баратеон;ж;Андалы;Леди Штормового Предела;Эстермонт, Штормовые земли, Вестерос;25;True;1;102
471;Юн;ж;Андалы;Лорд;Штормовые земли, Вестерос;11;True;12;874
472;Джеральд;м;Неизвестно;Нет;Неизвестно;15;False;5;633
473;Харлан Грандисон;ж;Андалы;Нет;Грандвью, Штормовые земли, Вестерос;46;False;1;103
474;Деймон Морриген;ж;Андалы;Сир;Воронье гнездо, Штормовые земли, Вестерос;27;False;1;105
475;Селвин Тарт;ж;Андалы;Лорд Вечерного Чертога;Вечерний Чертог, Штормовые земли, Вестерос;18;False;1;141
476;Бриенна Тарт;ж;Андалы;Лорд-командующий Королевской гвардиейСир;Вечерний Чертог, Штормовые земли, Вестерос;35;False;1;141
477;Эндрю Тарт;ж;Андалы;РыцарствоМастер над оружием;Вечерний Чертог, Штормовые земли, Вестерос;34;False;1;141
478;Мерин Трэнт;м;Андалы;Сир;Галлоусгрей, Штормовые земли, Вестерос;28;False;1;109
479;Стеффон Трэнт;м;Андалы;Сир;Серая Виселица, Штормовые земли, Вестерос;28;True;1;109
480;Джаспер Уайлд;ж;Андалы;Лорд Дождевого ДомаМастер над законами;Штормовые земли, Вестерос;38;False;1;110
481;Уиллем Уайлд;ж;Андалы;Сир;Дождевой Дом, Штормовые земли, Вестерос;40;True;1;110
482;Сервин Эррол;ж;Андалы;СирЛорд-командующий Королевской гвардии;Хэйстак Холл, Штормовые земли, Вестерос;66;False;1;111
483;Берик Дондаррион;ж;Андалы;СирЛорд Чёрного Приюта;Чёрный Приют, Дорнийские Марки, Штормовые земли;67;False;5;113
484;Бейлон Сванн;ж;Андалы;Сир;Каменный Шлем, Штормовые земли, Вестерос;71;True;1;115
485;Байрон Сванн;м;Андалы;Сир;Каменный Шлем, Штормовые земли, Вестерос;63;True;1;115
486;Эктор Сванн;м;Андалы;Лорд Каменного Шлема;Каменный Шлем, Штормовые земли, Вестерос;44;False;1;115
487;Элеанор Сванн;м;Андалы;Леди Каменного Шлема;Неизвестно;32;True;1;115
488;Арвен Амбер;м;Андалы;Нет;Каменный Шлем, Штормовые земли, Вестерос;32;True;1;10
489;Барристан Селми;ж;Андалы;Лорд-командующий Королевской гвардии (ранее)Сир;Дом Урожая, Штормовые земли, Вестерос;75;False;1;116
490;Лионель Селми;м;Андалы;СирРыцарь Дома Урожая;Дом Урожая, Штормовые земли, Вестерос;12;False;1;116
491;Джон Коннингтон;м;Андалы;ДесницаЛорд Грифонова Насеста;Грифонов Насест, Штормовые земли, Вестерос;74;True;1;117
492;Давос Сиворт;м;Андалы;СирМастер над кораблями;Блошиное Дно, Королевская Гавань, Королевские земли;74;True;12;118
493;Мария Сиворт;ж;Неизвестно;Нет;Штормовые земли, Вестерос;29;True;5;118
494;Маттос Сиворт;м;Андалы;Нет;Мыс Гнева, Штормовые земли, Вестерос;45;True;14;118
495;Аргилак Дюррандон;м;Неизвестно;Штормовой корольЛорд Штормового Предела;Штормовой Предел, Штормовые земли, Вестерос;56;True;0;119
496;Кристан Коль;ж;Неизвестно;Нет;Неизвестно;23;True;6;172
497;Терренс Тойн;ж;Андалы;Сир;Штормовые земли, Вестерос;70;False;1;121
498;Саймон Тойн;ж;Андалы;Нет;Штормовые земли, Вестерос;10;True;1;121
499;Бронн;ж;Неизвестно;Лорд ХайгарденаВерховный Лорд Простора Мастер над монетойСир  Командующий Городским дозором (ранее);Неизвестно;70;False;2;122
500;Лютор Тирелл;м;Андалы;Лорд Хайгардена  Верховный лорд ПростораХранитель Юга;Хайгарден, Простор;75;False;1;123
501;Оленна Тирелл;м;Андалы;Леди;Неизвестно;33;False;1;123
502;Мейс Тирелл;ж;Андалы;Лорд ХайгарденаХранитель ЮгаВерховный Лорд ПростораМастер над кораблямиМастер над монетой;Хайгарден, Простор, Вестерос;59;True;1;123
503;Алерия Тирелл;м;Андалы;Леди;Высокая башня, Старомест, Простор;54;True;1;123
504;Маргери Тирелл;ж;Андалы;Королева;Хайгарден, Простор, Вестерос;13;True;1;123
505;Лорас Тирелл;м;Андалы;Сир;Хайгарден, Простор, Вестерос;29;False;1;123
506;Аллана Тирелл;ж;Андалы;Нет;Неизвестно;71;False;12;123
507;Алестер Тирелл;м;Андалы;СирСтюард Хайгардена;Холмы Андалов, Эссос;43;False;1;123
508;Харлен Тирелл;ж;Андалы;Верховный Лорд ПростораЛорд ХайгарденаХранитель ЮгаСтюард Хайгардена (до завоевания);Хайгарден, Простор, Вестерос;78;True;6;123
509;Лионель Тирелл;м;Андалы;Верховный лорд ПростораЛорд ХайгарденаХранитель ЮгаСтюард Дорна;Хайгарден, Простор, Вестерос;52;False;1;123
510;Оуэн Мерривезер;ж;Андалы;ДесницаЛорд Длинного Стола;Длинный Стол, Простор, Вестерос;78;False;1;135
511;Арис Окхарт;м;Андалы;Сир;Старый Дуб, Простор, Вестерос;48;False;1;136
